path,category,exists,size_bytes,last_modified,status,notes
experiments/v3_external_gold_llm_plan_v1/llm_baseline_prompt_template.md,experiment_output,true,3290,2026-07-03T17:44:35.368104+00:00,exists,
experiments/v3_external_gold_llm_plan_v1/llm_baseline_sample_plan.csv,experiment_output,true,52550,2026-07-03T17:44:35.367585+00:00,exists,
experiments/v3_external_gold_llm_plan_v1/llm_baseline_schema.json,experiment_output,true,1309,2026-07-03T17:44:35.368645+00:00,exists,
experiments/v3_external_gold_llm_plan_v1/paper_impact_analysis.md,experiment_output,true,4181,2026-07-03T17:44:35.369660+00:00,exists,
experiments/v3_external_gold_llm_plan_v1/public_gold_dataset_inventory.csv,experiment_output,true,3278,2026-07-03T17:44:35.341407+00:00,exists,
experiments/v3_external_gold_llm_plan_v1/public_gold_dataset_inventory.json,experiment_output,true,5425,2026-07-03T17:44:35.341407+00:00,exists,
experiments/v3_external_gold_llm_plan_v1/run.log,experiment_output,true,3155,2026-07-03T17:44:35.375024+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/domain_holdout_results.csv,experiment_output,true,624,2026-07-03T17:26:02.721952+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/domain_robustness_table.csv,experiment_output,true,690,2026-07-03T17:33:05.879320+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/holdout_failure_cases.csv,experiment_output,true,492,2026-07-03T17:33:05.880340+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/leave_domain_out_summary.json,experiment_output,true,238,2026-07-03T17:26:02.722965+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/leave_source_out_summary.json,experiment_output,true,249,2026-07-03T17:32:18.329749+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/r4_vs_strong_baselines.csv,experiment_output,true,950,2026-07-03T17:24:52.166940+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/run.log,experiment_output,true,4992,2026-07-03T17:33:05.886936+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/source_holdout_results.csv,experiment_output,true,1951,2026-07-03T17:32:18.328740+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/source_pair_holdout_results.csv,experiment_output,true,258,2026-07-03T17:32:53.790780+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/strong_baseline_results_by_seed.csv,experiment_output,true,9243,2026-07-03T17:24:52.113786+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/strong_baseline_summary.json,experiment_output,true,4899,2026-07-03T17:24:52.120617+00:00,exists,
experiments/v3_r4_strong_baselines_holdout_v1/validation_readiness_gate.json,experiment_output,true,2844,2026-07-03T17:33:05.880850+00:00,exists,
paper_assets/v3_17_confidential/abstract_draft.md,paper_asset,true,4429,2026-07-06T20:29:44.609740+00:00,exists,
paper_assets/v3_17_confidential/contribution_bullets.md,paper_asset,true,3498,2026-07-06T20:20:06.762250+00:00,exists,
paper_assets/v3_17_confidential/figures/format_shift_bar_data.csv,paper_asset,true,423,2026-07-07T05:34:45.893377+00:00,exists,
paper_assets/v3_17_confidential/figures/pipeline_ascii.md,paper_asset,true,420,2026-07-07T05:34:45.862724+00:00,exists,
paper_assets/v3_17_confidential/figures/queue_precision_recall_data.csv,paper_asset,true,298,2026-07-07T05:34:45.896711+00:00,exists,
paper_assets/v3_17_confidential/figures/smartqueue_bucket_counts.csv,paper_asset,true,127,2026-07-07T05:34:45.900743+00:00,exists,
paper_assets/v3_17_confidential/limitations_draft.md,paper_asset,true,7388,2026-07-06T20:20:28.629555+00:00,exists,
paper_assets/v3_17_confidential/paper_claims_checklist.md,paper_asset,true,8241,2026-07-07T05:34:45.905310+00:00,exists,
paper_assets/v3_17_confidential/paper_results_summary.md,paper_asset,true,2590,2026-07-07T05:34:45.903803+00:00,exists,
paper_assets/v3_17_confidential/reviewer_risk_table.md,paper_asset,true,3420,2026-07-06T20:14:30.820907+00:00,exists,
paper_assets/v3_17_confidential/run_config.json,paper_asset,true,874,2026-07-07T10:01:19.325784+00:00,exists,
paper_assets/v3_17_confidential/tables/table1_dataset_summary.md,paper_asset,true,128,2026-07-07T05:34:45.803872+00:00,exists,
paper_assets/v3_17_confidential/tables/table1_dataset_summary.tex,paper_asset,true,370,2026-07-07T05:34:45.804877+00:00,exists,
paper_assets/v3_17_confidential/tables/table2_retrieval_recall.md,paper_asset,true,212,2026-07-07T05:34:45.805909+00:00,exists,
paper_assets/v3_17_confidential/tables/table2_retrieval_recall.tex,paper_asset,true,427,2026-07-07T05:34:45.805909+00:00,exists,
paper_assets/v3_17_confidential/tables/table3_format_shift_ablation.md,paper_asset,true,649,2026-07-07T05:34:45.846478+00:00,exists,
paper_assets/v3_17_confidential/tables/table3_format_shift_ablation.tex,paper_asset,true,832,2026-07-07T05:34:45.846478+00:00,exists,
paper_assets/v3_17_confidential/tables/table4_canonicalizer_ablation.md,paper_asset,true,773,2026-07-07T05:34:45.850022+00:00,exists,
paper_assets/v3_17_confidential/tables/table4_canonicalizer_ablation.tex,paper_asset,true,966,2026-07-07T05:34:45.850528+00:00,exists,
paper_assets/v3_17_confidential/tables/table5_review_queue.md,paper_asset,true,311,2026-07-07T05:34:45.854067+00:00,exists,
paper_assets/v3_17_confidential/tables/table5_review_queue.tex,paper_asset,true,508,2026-07-07T05:34:45.855083+00:00,exists,
paper_assets/v3_17_confidential/tables/table6_leakage_audit.md,paper_asset,true,427,2026-07-07T10:01:19.326786+00:00,exists,
paper_assets/v3_17_confidential/tables/table6_leakage_audit.tex,paper_asset,true,633,2026-07-07T10:01:19.327291+00:00,exists,
paper_assets/v3_17_confidential/tables/table7_complexity_utility.md,paper_asset,true,1773,2026-07-07T05:34:45.859186+00:00,exists,
paper_assets/v3_17_confidential/tables/table7_complexity_utility.tex,paper_asset,true,1001,2026-07-07T05:34:45.860189+00:00,exists,
paper_assets/v3_17_confidential/tables/table8_human_audit_if_available.md,paper_asset,true,183,2026-07-07T05:34:45.860696+00:00,exists,
paper_assets/v3_17_confidential/tables/table8_human_audit_if_available.tex,paper_asset,true,264,2026-07-07T05:34:45.860696+00:00,exists,
reports/artifact_ledger_v3_17.csv,report,true,15391,2026-07-07T05:01:58.167257+00:00,exists,
reports/artifact_ledger_v3_17.md,report,true,11501,2026-07-07T10:01:19.327291+00:00,exists,
reports/current_project_status_v3_17.json,report,true,48084,2026-07-07T10:05:53.731618+00:00,exists,
reports/current_project_status_v3_17.md,report,true,21735,2026-07-07T10:07:02.406372+00:00,exists,
reports/dataset_provenance_ledger_v3_17.json,report,true,4921,2026-07-06T20:04:13.113719+00:00,exists,
reports/dataset_provenance_ledger_v3_17.md,report,true,4610,2026-07-06T20:04:13.114233+00:00,exists,
reports/dataset_schema_summary_v3_17.csv,report,true,1369,2026-07-06T20:04:13.119461+00:00,exists,
reports/file_inventory_v3_17.csv,report,true,178910,2026-07-06T18:36:05.720318+00:00,exists,
reports/final_perfect_state_gate_v3_17.json,report,true,14749,2026-07-07T10:01:19.328829+00:00,exists,
reports/final_perfect_state_gate_v3_17.md,report,true,7754,2026-07-07T10:01:19.329338+00:00,exists,
reports/format_shift_r4_eval_blocked_v3_17.json,report,true,3653,2026-07-07T09:51:30.850125+00:00,exists,
reports/format_shift_r4_eval_blocked_v3_17.md,report,true,3443,2026-07-07T09:51:50.704499+00:00,exists,
reports/leakage_quick_scan_v3_17.md,report,true,6314,2026-07-07T10:07:29.388267+00:00,exists,
reports/legacy_narrative_scan_v3_17.csv,report,true,54617,2026-07-07T10:01:19.330350+00:00,exists,
reports/legacy_narrative_scan_v3_17.md,report,true,42919,2026-07-07T10:01:19.330350+00:00,exists,
reports/legacy_narrative_scan_v3_17_run_config.json,report,true,464,2026-07-07T10:01:19.331352+00:00,exists,
reports/path_hardcoding_audit_v3_17.csv,report,true,25035,2026-07-06T19:58:52.006810+00:00,exists,
reports/path_hardcoding_audit_v3_17.md,report,true,6663,2026-07-06T19:58:52.007334+00:00,exists,
reports/redteam_release_reconciliation_v3_17.json,report,true,9620,2026-07-07T04:59:50.899671+00:00,exists,
reports/redteam_release_reconciliation_v3_17.md,report,true,8309,2026-07-07T05:00:15.954217+00:00,exists,
reports/release_safety_manifest_v3_17.json,report,true,11412,2026-07-07T05:01:58.168270+00:00,exists,
schemas/bm25_retrieval_results.schema.json,schema,true,1516,2026-07-05T23:03:16.291790+00:00,exists,
schemas/format_shift_inputs.schema.json,schema,true,1119,2026-07-05T23:03:50.966315+00:00,exists,
schemas/format_shift_metrics.schema.json,schema,true,1123,2026-07-05T22:59:41.126967+00:00,exists,
schemas/leakage_audit.schema.json,schema,true,1685,2026-07-05T23:00:03.730421+00:00,exists,
schemas/pdf_manifest.schema.json,schema,true,910,2026-07-07T09:42:32.564172+00:00,exists,
schemas/pdf_sentence_corpus.schema.json,schema,true,1326,2026-07-07T09:42:12.407784+00:00,exists,
schemas/r4_review_scores.schema.json,schema,true,2265,2026-07-05T23:03:41.471053+00:00,exists,
schemas/schema_registry.md,schema,true,5663,2026-07-05T23:04:40.206884+00:00,exists,
schemas/selector_variant_evidence.schema.json,schema,true,1607,2026-07-05T22:59:35.212811+00:00,exists,
schemas/smart_queue_scores.schema.json,schema,true,1875,2026-07-05T23:03:44.884936+00:00,exists,
scripts/HOW_TO_REPRODUCE_MAINLINE.md,script,true,10484,2026-07-06T11:15:51.314591+00:00,exists,
scripts/README_MAINLINE.md,script,true,7251,2026-07-06T11:15:51.376163+00:00,exists,
scripts/__pycache__/_v2_qc_check.cpython-310.pyc,script,true,2095,2026-07-05T22:49:46.301231+00:00,exists,
scripts/__pycache__/_v3_15_scalar_gate_view.cpython-310.pyc,script,true,1001,2026-07-05T22:49:46.323758+00:00,exists,
scripts/__pycache__/_v3_15_view_metrics.cpython-310.pyc,script,true,1641,2026-07-05T22:49:46.328802+00:00,exists,
scripts/__pycache__/audit_dataset.cpython-313.pyc,script,true,45750,2026-06-28T04:05:51.539364+00:00,exists,
scripts/__pycache__/audit_tfidf_leakage.cpython-313.pyc,script,true,26563,2026-07-01T15:20:37.222619+00:00,exists,
scripts/__pycache__/build_adversarial_splits.cpython-313.pyc,script,true,21533,2026-06-28T04:05:52.391514+00:00,exists,
scripts/__pycache__/build_cese_ocn_v2_docx.cpython-312.pyc,script,true,46888,2026-07-02T09:42:56.875074+00:00,exists,
scripts/__pycache__/build_delexicalized_eval.cpython-313.pyc,script,true,21994,2026-06-28T13:41:45.186138+00:00,exists,
scripts/__pycache__/build_gold_pilot_preparation_v1.cpython-310.pyc,script,true,10001,2026-07-05T22:49:46.335374+00:00,exists,
scripts/__pycache__/build_paper_full_admission_gate.cpython-313.pyc,script,true,14475,2026-07-01T15:20:37.225143+00:00,exists,
scripts/__pycache__/build_paper_readiness_v2.cpython-312.pyc,script,true,30736,2026-07-02T09:42:56.870512+00:00,exists,
scripts/__pycache__/build_paper_ready_mixed_framework_v2.cpython-310.pyc,script,true,27892,2026-07-05T22:49:46.342961+00:00,exists,
scripts/__pycache__/build_paper_splits.cpython-313.pyc,script,true,26025,2026-06-28T04:05:52.388486+00:00,exists,
scripts/__pycache__/build_pdf_sentence_corpus_v1.cpython-310.pyc,script,true,19795,2026-07-06T17:27:14.699392+00:00,exists,
scripts/__pycache__/build_release_bundle.cpython-313.pyc,script,true,50026,2026-06-28T04:05:52.879227+00:00,exists,
scripts/__pycache__/build_rigourate_style_scalar_baselines.cpython-310.pyc,script,true,12788,2026-07-05T22:49:46.356075+00:00,exists,
scripts/__pycache__/build_source_triples.cpython-313.pyc,script,true,10788,2026-06-28T04:05:52.402114+00:00,exists,
scripts/__pycache__/build_strict_silver_max_v1.cpython-312.pyc,script,true,25204,2026-07-02T09:22:36.441226+00:00,exists,
scripts/__pycache__/build_v2_relation_realism_templates.cpython-310.pyc,script,true,4259,2026-07-05T22:49:46.361631+00:00,exists,
scripts/__pycache__/build_v3_10_1_docx.cpython-310.pyc,script,true,10519,2026-07-05T22:49:46.367717+00:00,exists,
scripts/__pycache__/build_v3_10_docx.cpython-310.pyc,script,true,10539,2026-07-05T22:49:46.373279+00:00,exists,
scripts/__pycache__/build_v3_11_docx.cpython-310.pyc,script,true,10543,2026-07-05T22:49:46.378848+00:00,exists,
scripts/__pycache__/build_v3_12_1_docx.cpython-310.pyc,script,true,10583,2026-07-05T22:49:46.385944+00:00,exists,
scripts/__pycache__/build_v3_12_docx.cpython-310.pyc,script,true,10607,2026-07-05T22:49:46.391514+00:00,exists,
scripts/__pycache__/build_v3_13_docx.cpython-310.pyc,script,true,10677,2026-07-05T22:49:46.396617+00:00,exists,
scripts/__pycache__/build_v3_13_rigourate_aware_docx.cpython-310.pyc,script,true,10672,2026-07-05T22:49:46.402198+00:00,exists,
scripts/__pycache__/build_v3_14_docx.cpython-310.pyc,script,true,10557,2026-07-05T22:49:46.407785+00:00,exists,
scripts/__pycache__/build_v3_15_attack_response_and_gate.cpython-310.pyc,script,true,16253,2026-07-05T22:49:46.413883+00:00,exists,
scripts/__pycache__/build_v3_15_hierarchical_taxonomy.cpython-310.pyc,script,true,59752,2026-07-05T22:49:46.420448+00:00,exists,
scripts/__pycache__/build_v3_16_no_gold_evidence_integration.cpython-310.pyc,script,true,34529,2026-07-05T22:49:46.426514+00:00,exists,
scripts/__pycache__/build_v3_1_docx.cpython-310.pyc,script,true,10534,2026-07-05T22:49:46.432694+00:00,exists,
scripts/__pycache__/build_v3_2_docx.cpython-310.pyc,script,true,10303,2026-07-05T22:49:46.438298+00:00,exists,
scripts/__pycache__/build_v3_2_table0_and_audit.cpython-310.pyc,script,true,7964,2026-07-05T22:49:46.444403+00:00,exists,
scripts/__pycache__/build_v3_3_docx.cpython-310.pyc,script,true,10275,2026-07-05T22:49:46.449961+00:00,exists,
scripts/__pycache__/build_v3_3_main_paper.cpython-310.pyc,script,true,16745,2026-07-05T22:49:46.455033+00:00,exists,
scripts/__pycache__/build_v3_4_docx.cpython-310.pyc,script,true,10003,2026-07-05T22:49:46.461723+00:00,exists,
scripts/__pycache__/build_v3_4_main_paper.cpython-310.pyc,script,true,15375,2026-07-05T22:49:46.465795+00:00,exists,
scripts/__pycache__/build_v3_4_taxonomy_hardening.cpython-310.pyc,script,true,12422,2026-07-05T22:49:46.472342+00:00,exists,
scripts/__pycache__/build_v3_5_docx.cpython-310.pyc,script,true,10782,2026-07-05T22:49:46.478959+00:00,exists,
scripts/__pycache__/build_v3_6_docx.cpython-310.pyc,script,true,10432,2026-07-05T22:49:46.483994+00:00,exists,
scripts/__pycache__/build_v3_7_docx.cpython-310.pyc,script,true,10400,2026-07-05T22:49:46.490140+00:00,exists,
scripts/__pycache__/build_v3_9_docx.cpython-310.pyc,script,true,10497,2026-07-05T22:49:46.495702+00:00,exists,
scripts/__pycache__/build_v3_external_gold_llm_plan_v1.cpython-310.pyc,script,true,31307,2026-07-05T22:49:46.501784+00:00,exists,
scripts/__pycache__/case_level_comparison.cpython-310.pyc,script,true,9380,2026-07-05T22:49:46.508429+00:00,exists,
scripts/__pycache__/check_paper_readiness.cpython-310.pyc,script,true,17485,2026-06-26T17:16:55.399257+00:00,exists,
scripts/__pycache__/check_paper_readiness.cpython-313.pyc,script,true,54382,2026-06-28T09:42:55.271150+00:00,exists,
scripts/__pycache__/check_pilot_balance.cpython-313.pyc,script,true,14365,2026-06-28T04:05:52.523264+00:00,exists,
scripts/__pycache__/check_v3_15_quality.cpython-310.pyc,script,true,4714,2026-07-05T22:49:46.514008+00:00,exists,
scripts/__pycache__/claim_realism_audit.cpython-310.pyc,script,true,11185,2026-07-05T22:49:46.519645+00:00,exists,
scripts/__pycache__/clean_and_prepare_candidate_588.cpython-310.pyc,script,true,22790,2026-06-26T17:16:55.402798+00:00,exists,
scripts/__pycache__/clean_artifacts.cpython-313.pyc,script,true,13354,2026-06-28T04:05:52.550850+00:00,exists,
scripts/__pycache__/clean_project_state_consolidation_v1.cpython-310.pyc,script,true,9632,2026-07-05T22:49:46.524998+00:00,exists,
scripts/__pycache__/compare_rigourate_style_vs_r4.cpython-310.pyc,script,true,16234,2026-07-05T22:49:46.531063+00:00,exists,
scripts/__pycache__/compute_annotation_agreement.cpython-313.pyc,script,true,32793,2026-06-28T04:05:51.548469+00:00,exists,
scripts/__pycache__/error_analysis.cpython-313.pyc,script,true,47376,2026-06-28T05:44:21.293326+00:00,exists,
scripts/__pycache__/eval_scalar_baselines.cpython-310.pyc,script,true,18842,2026-07-05T22:49:46.539647+00:00,exists,
scripts/__pycache__/evaluate_model.cpython-313.pyc,script,true,43647,2026-06-28T04:05:52.595913+00:00,exists,
scripts/__pycache__/evaluate_r4_on_evidence_variants_v1.cpython-310.pyc,script,true,25017,2026-07-05T23:08:09.413166+00:00,exists,
scripts/__pycache__/fill_escalation_labels.cpython-313.pyc,script,true,7866,2026-06-28T04:05:52.677404+00:00,exists,
scripts/__pycache__/fit_operating_threshold.cpython-313.pyc,script,true,13975,2026-06-28T04:05:52.685972+00:00,exists,
scripts/__pycache__/fit_thresholds.cpython-313.pyc,script,true,7179,2026-06-28T04:05:52.925620+00:00,exists,
scripts/__pycache__/generate_tables.cpython-313.pyc,script,true,99943,2026-06-28T09:42:54.449181+00:00,exists,
scripts/__pycache__/import_annotations.cpython-313.pyc,script,true,16285,2026-06-28T04:05:51.543930+00:00,exists,
scripts/__pycache__/prepare_candidate_for_training.cpython-310.pyc,script,true,5672,2026-06-26T17:16:55.395750+00:00,exists,
scripts/__pycache__/run_ablations.cpython-313.pyc,script,true,50681,2026-06-27T17:02:37.300003+00:00,exists,
scripts/__pycache__/run_adversarial_eval.cpython-313.pyc,script,true,28537,2026-06-27T13:41:08.486045+00:00,exists,
scripts/__pycache__/run_all_experiments.cpython-313.pyc,script,true,32713,2026-06-28T07:19:50.177146+00:00,exists,
scripts/__pycache__/run_baselines.cpython-313.pyc,script,true,60706,2026-06-28T04:05:53.292186+00:00,exists,
scripts/__pycache__/run_bm25_sentence_retrieval_v1.cpython-310.pyc,script,true,15500,2026-07-05T23:08:09.344568+00:00,exists,
scripts/__pycache__/run_canonical_selector_robustness_v1.cpython-310.pyc,script,true,42225,2026-07-05T22:49:46.608798+00:00,exists,
scripts/__pycache__/run_canonicalized_review_queue_v1.cpython-310.pyc,script,true,31544,2026-07-05T22:47:51.722994+00:00,exists,
scripts/__pycache__/run_canonicalized_risk_ranking_v1.cpython-310.pyc,script,true,25726,2026-07-05T22:47:51.731649+00:00,exists,
scripts/__pycache__/run_canonicalizer_ablation_v1.cpython-310.pyc,script,true,21776,2026-07-05T23:08:09.367989+00:00,exists,
scripts/__pycache__/run_cese_ocn_lite_v3.cpython-310.pyc,script,true,29012,2026-07-05T22:49:46.630137+00:00,exists,
scripts/__pycache__/run_confidentiality_redteam_scan_v1.cpython-310.pyc,script,true,25813,2026-07-06T05:06:19.922670+00:00,exists,
scripts/__pycache__/run_dataset_pipeline.cpython-313.pyc,script,true,38732,2026-06-28T13:19:53.364601+00:00,exists,
scripts/__pycache__/run_evidence_sanity_check_v1.cpython-312.pyc,script,true,32229,2026-07-02T09:22:36.432072+00:00,exists,
scripts/__pycache__/run_external_gold_scifact_vitaminc_v1.cpython-310.pyc,script,true,41674,2026-07-05T22:49:46.640243+00:00,exists,
scripts/__pycache__/run_format_shift_ablation_v1.cpython-310.pyc,script,true,13012,2026-07-05T23:08:09.390873+00:00,exists,
scripts/__pycache__/run_frozen_encoder_v1.cpython-312.pyc,script,true,50427,2026-07-02T09:22:36.424985+00:00,exists,
scripts/__pycache__/run_gpt_structured_judge_probe_v1.cpython-310.pyc,script,true,32999,2026-07-05T22:49:46.658159+00:00,exists,
scripts/__pycache__/run_human_150_pilot_pipeline.cpython-313.pyc,script,true,79454,2026-06-27T14:40:20.039888+00:00,exists,
scripts/__pycache__/run_leakage_audit_v1.cpython-310.pyc,script,true,16143,2026-07-05T23:08:09.435276+00:00,exists,
scripts/__pycache__/run_lightweight_smart_queue_v1.cpython-310.pyc,script,true,17697,2026-07-05T23:08:09.316710+00:00,exists,
scripts/__pycache__/run_llm_judge_baseline_v1.cpython-310.pyc,script,true,30293,2026-07-05T22:49:46.744585+00:00,exists,
scripts/__pycache__/run_mixed_framework_new_algorithm_sweep_v1.cpython-310.pyc,script,true,26722,2026-07-05T22:49:46.754723+00:00,exists,
scripts/__pycache__/run_mixed_framework_router_optimization_v2.cpython-310.pyc,script,true,33128,2026-07-05T22:49:46.767950+00:00,exists,
scripts/__pycache__/run_multiseed.cpython-313.pyc,script,true,16379,2026-06-28T00:56:53.380921+00:00,exists,
scripts/__pycache__/run_no_gold_evidence_integration_v3_16.cpython-310.pyc,script,true,32670,2026-07-05T22:49:46.776067+00:00,exists,
scripts/__pycache__/run_no_gold_rigourate_part1.cpython-310.pyc,script,true,36049,2026-07-05T22:49:46.786432+00:00,exists,
scripts/__pycache__/run_no_gold_rigourate_part2.cpython-310.pyc,script,true,60631,2026-07-05T22:49:46.795032+00:00,exists,
scripts/__pycache__/run_oracle_extracted_comparison.cpython-313.pyc,script,true,34242,2026-06-28T04:05:52.791970+00:00,exists,
scripts/__pycache__/run_overnight_non_api_pipeline_v1.cpython-310.pyc,script,true,61984,2026-07-05T22:49:46.809717+00:00,exists,
scripts/__pycache__/run_paper_v2_bootstrap_ci.cpython-312.pyc,script,true,11428,2026-07-02T09:42:56.886692+00:00,exists,
scripts/__pycache__/run_paper_v2_domain_holdout.cpython-312.pyc,script,true,15971,2026-07-02T09:42:56.891738+00:00,exists,
scripts/__pycache__/run_pilot_loop.cpython-313.pyc,script,true,36531,2026-06-28T07:20:32.173507+00:00,exists,
scripts/__pycache__/run_project_state_consolidation_v1.cpython-310.pyc,script,true,80802,2026-07-05T22:49:46.819887+00:00,exists,
scripts/__pycache__/run_r4_backup_asset_search_v1.cpython-310.pyc,script,true,24272,2026-07-05T22:49:46.830044+00:00,exists,
scripts/__pycache__/run_r4_evidence_canonicalization_v1.cpython-310.pyc,script,true,37327,2026-07-05T22:47:51.713155+00:00,exists,
scripts/__pycache__/run_r4_minimal_recovery_v1.cpython-310.pyc,script,true,31341,2026-07-05T22:49:46.841779+00:00,exists,
scripts/__pycache__/run_r4_on_retrieved_evidence_v1.cpython-310.pyc,script,true,32017,2026-07-05T22:49:46.850455+00:00,exists,
scripts/__pycache__/run_r4_retrieved_replay_v1.cpython-310.pyc,script,true,26993,2026-07-05T22:49:46.863721+00:00,exists,
scripts/__pycache__/run_simclaim_pdf_retrieval_v1.cpython-310.pyc,script,true,32550,2026-07-05T22:47:51.686794+00:00,exists,
scripts/__pycache__/run_smoke_minimal.cpython-313.pyc,script,true,8980,2026-06-28T04:05:53.022095+00:00,exists,
scripts/__pycache__/run_toy_end_to_end_demo_v1.cpython-310.pyc,script,true,5971,2026-07-05T23:08:09.455586+00:00,exists,
scripts/__pycache__/run_v3_15_claim_realism_audit.cpython-310.pyc,script,true,37522,2026-07-05T22:49:46.895255+00:00,exists,
scripts/__pycache__/run_v3_15_low_prevalence_screening_simulation.cpython-310.pyc,script,true,13840,2026-07-05T22:49:46.905413+00:00,exists,
scripts/__pycache__/run_v3_15_scalar_vs_relation_deep_test.cpython-310.pyc,script,true,32852,2026-07-05T22:49:46.916575+00:00,exists,
scripts/__pycache__/run_v3_16_integration_summary.cpython-310.pyc,script,true,41510,2026-07-05T22:49:46.925430+00:00,exists,
scripts/__pycache__/run_v3_17_confidential_pipeline.cpython-310.pyc,script,true,17193,2026-07-06T18:26:37.038150+00:00,exists,
scripts/__pycache__/run_v3_18_intelligent_upgrade_v1.cpython-310.pyc,script,true,54539,2026-07-05T22:49:46.939639+00:00,exists,
scripts/__pycache__/run_v3_18_intelligent_upgrade_v1.cpython-313.pyc,script,true,91345,2026-07-05T12:59:42.904558+00:00,exists,
scripts/__pycache__/run_v3_r4_strong_baselines_holdout_v1.cpython-310.pyc,script,true,30129,2026-07-05T22:49:46.952822+00:00,exists,
scripts/__pycache__/split_pilot_data.cpython-313.pyc,script,true,15290,2026-06-28T04:05:53.033775+00:00,exists,
scripts/__pycache__/stage_runner.cpython-310.pyc,script,true,5321,2026-06-27T02:44:52.909774+00:00,exists,
scripts/__pycache__/stage_runner.cpython-313.pyc,script,true,8317,2026-06-27T16:05:10.965867+00:00,exists,
scripts/__pycache__/tfidf_leakage_audit.cpython-312.pyc,script,true,17403,2026-07-02T09:22:36.445295+00:00,exists,
scripts/__pycache__/validate_candidate_dataset.cpython-310.pyc,script,true,7701,2026-06-26T17:16:55.404824+00:00,exists,
scripts/__pycache__/validate_experiment_outputs_v1.cpython-310.pyc,script,true,10425,2026-07-05T23:08:09.298415+00:00,exists,
scripts/__pycache__/verify_v3_16_consistency.cpython-310.pyc,script,true,4489,2026-07-05T22:49:47.265549+00:00,exists,
scripts/__pycache__/verify_v3_16_integration_quality.cpython-310.pyc,script,true,5242,2026-07-05T22:49:47.271105+00:00,exists,
scripts/_v2_qc_check.py,script,true,2404,2026-07-04T18:44:57.891532+00:00,warning,hardcoded_d_ocn_path
scripts/_v3_15_scalar_gate_view.py,script,true,806,2026-07-04T18:49:33.365658+00:00,warning,hardcoded_d_ocn_path
scripts/_v3_15_view_metrics.py,script,true,1718,2026-07-04T18:28:09.097838+00:00,warning,hardcoded_d_ocn_path
scripts/audit_path_hardcoding_v1.py,script,true,9852,2026-07-06T19:58:46.104226+00:00,warning,hardcoded_d_ocn_path
scripts/build_artifact_ledger_v1.py,script,true,17827,2026-07-06T20:35:02.972198+00:00,exists,
scripts/build_dataset_provenance_ledger_v1.py,script,true,21388,2026-07-06T20:03:23.145708+00:00,exists,
scripts/build_gold_pilot_preparation_v1.py,script,true,14539,2026-07-04T07:57:24.804449+00:00,warning,hardcoded_d_ocn_path
scripts/build_human_audit_queue_v1.py,script,true,17018,2026-07-06T17:47:04.197582+00:00,exists,
scripts/build_paper_ready_mixed_framework_v2.py,script,true,37390,2026-07-03T06:55:22.117078+00:00,warning,hardcoded_d_ocn_path
scripts/build_pdf_sentence_corpus_v1.py,script,true,39330,2026-07-07T09:17:34.238764+00:00,exists,
scripts/build_pdf_stress_suite_v1.py,script,true,7268,2026-07-06T17:22:44.415302+00:00,exists,
scripts/build_public_sanitized_release_v1.py,script,true,31469,2026-07-07T05:00:53.860336+00:00,exists,
scripts/build_rigourate_style_scalar_baselines.py,script,true,16022,2026-07-04T17:55:44.519152+00:00,warning,hardcoded_d_ocn_path
scripts/build_v2_relation_realism_templates.py,script,true,5349,2026-07-04T18:40:27.967115+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_10_1_docx.py,script,true,11645,2026-07-04T10:25:06.300909+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_10_docx.py,script,true,11667,2026-07-04T10:02:53.148111+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_11_docx.py,script,true,11671,2026-07-04T10:34:54.240785+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_12_1_docx.py,script,true,11709,2026-07-04T14:01:19.998214+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_12_docx.py,script,true,11735,2026-07-04T13:33:16.936130+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_13_docx.py,script,true,11805,2026-07-04T17:38:56.255443+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_13_rigourate_aware_docx.py,script,true,11784,2026-07-04T18:14:34.714895+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_14_docx.py,script,true,11685,2026-07-04T18:20:47.824653+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_15_attack_response_and_gate.py,script,true,16419,2026-07-04T19:13:25.560486+00:00,warning,hardcoded_d_ocn_path
scripts/build_v3_15_hierarchical_taxonomy.py,script,true,65864,2026-07-04T19:10:56.408137+00:00,warning,hardcoded_d_ocn_path
